word,is_target,arena,extracted_sentences,eligible_sentences,seed,sampled_sentences,minimum_required,threshold_met,profile_status,missing_reason,model_used
touching,False,WSJ,38,38,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
track,False,WSJ,786,500,11,500,100,True,OK,,498
traditionally,False,WSJ,147,147,11,147,100,True,OK,,147
train,False,WSJ,696,500,11,500,100,True,OK,,495
trained,False,WSJ,502,500,11,500,100,True,OK,,491
transfer,False,WSJ,188,188,11,188,100,True,OK,,186
transfers,False,WSJ,56,56,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
transit,False,WSJ,42,42,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
transition,False,WSJ,280,280,11,280,100,True,OK,,278
translate,False,WSJ,172,172,11,172,100,True,OK,,172
trauma,False,WSJ,33,33,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
treat,False,WSJ,217,217,11,217,100,True,OK,,212
trillions,False,WSJ,69,69,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
trolls,False,WSJ,25,25,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
trust,False,WSJ,479,479,11,479,100,True,OK,,464
try,False,WSJ,810,500,11,500,100,True,OK,,497
tumor,False,WSJ,37,37,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
tweets,False,WSJ,122,122,11,122,100,True,OK,,116
type,False,WSJ,599,500,11,500,100,True,OK,,495
typically,False,WSJ,739,500,11,500,100,True,OK,,499
uber,False,WSJ,763,500,11,500,100,True,OK,,481
ultimate,False,WSJ,172,172,11,172,100,True,OK,,164
ultimately,False,WSJ,463,463,11,463,100,True,OK,,460
undercut,False,WSJ,30,30,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
undermining,False,WSJ,41,41,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
unexpected,False,WSJ,137,137,11,137,100,True,OK,,137
unfairly,False,WSJ,40,40,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
unintended,False,WSJ,41,41,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
universe,False,WSJ,162,162,11,162,100,True,OK,,158
unnecessary,False,WSJ,67,67,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
unreliable,False,WSJ,40,40,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
until,False,WSJ,1137,500,11,500,100,True,OK,,495
unwanted,False,WSJ,31,31,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
update,False,WSJ,218,218,11,218,100,True,OK,,217
updated,False,WSJ,181,181,11,181,100,True,OK,,180
upend,False,WSJ,65,65,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
upgrade,False,WSJ,189,189,11,189,100,True,OK,,187
urban,False,WSJ,136,136,11,136,100,True,OK,,129
uses,False,WSJ,1636,500,11,500,100,True,OK,,493
using,False,WSJ,3631,500,11,500,100,True,OK,,495
usual,False,WSJ,163,163,11,163,100,True,OK,,163
vaccine,False,WSJ,140,140,11,140,100,True,OK,,135
value,False,WSJ,1792,500,11,500,100,True,OK,,486
variants,False,WSJ,29,29,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
variety,False,WSJ,271,271,11,271,100,True,OK,,271
varying,False,WSJ,60,60,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
venture,False,WSJ,1340,500,11,500,100,True,OK,,470
venue,False,WSJ,32,32,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
verification,False,WSJ,60,60,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
versions,False,WSJ,269,269,11,269,100,True,OK,,267
versus,False,WSJ,174,174,11,174,100,True,OK,,173
veteran,False,WSJ,172,172,11,172,100,True,OK,,172
victoria,False,WSJ,27,27,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
victory,False,WSJ,178,178,11,178,100,True,OK,,176
video,False,WSJ,1378,500,11,500,100,True,OK,,473
violations,False,WSJ,133,133,11,133,100,True,OK,,126
viral,False,WSJ,154,154,11,154,100,True,OK,,152
virginia,False,WSJ,153,153,11,153,100,True,OK,,153
virtual,False,WSJ,925,500,11,500,100,True,OK,,483
visible,False,WSJ,140,140,11,140,100,True,OK,,140
vision,False,WSJ,873,500,11,500,100,True,OK,,493
visits,False,WSJ,133,133,11,133,100,True,OK,,131
voice,False,WSJ,1039,500,11,500,100,True,OK,,463
voting,False,WSJ,149,149,11,149,100,True,OK,,146
vulnerable,False,WSJ,159,159,11,159,100,True,OK,,159
waiting,False,WSJ,203,203,11,203,100,True,OK,,203
walks,False,WSJ,41,41,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
wants,False,WSJ,723,500,11,500,100,True,OK,,495
warning,False,WSJ,255,255,11,255,100,True,OK,,254
watchdog,False,WSJ,38,38,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
water,False,WSJ,437,437,11,437,100,True,OK,,412
wear,False,WSJ,123,123,11,123,100,True,OK,,121
websites,False,WSJ,270,270,11,270,100,True,OK,,263
wednesday,False,WSJ,1407,500,11,500,100,True,OK,,500
whatever,False,WSJ,254,254,11,254,100,True,OK,,252
wheel,False,WSJ,136,136,11,136,100,True,OK,,136
whenever,False,WSJ,109,109,11,109,100,True,OK,,108
whereas,False,WSJ,68,68,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
why,False,WSJ,1289,500,11,500,100,True,OK,,489
widening,False,WSJ,58,58,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
williams,False,WSJ,61,61,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
wilson,False,WSJ,140,140,11,140,100,True,OK,,140
window,False,WSJ,132,132,11,132,100,True,OK,,129
winners,False,WSJ,190,190,11,190,100,True,OK,,187
witness,False,WSJ,39,39,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
wolf,False,WSJ,39,39,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
wonder,False,WSJ,155,155,11,155,100,True,OK,,151
word,False,WSJ,483,483,11,483,100,True,OK,,463
worn,False,WSJ,41,41,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
worth,False,WSJ,732,500,11,500,100,True,OK,,494
writer,False,WSJ,254,254,11,254,100,True,OK,,252
yahoo,False,WSJ,190,190,11,190,100,True,OK,,179
yard,False,WSJ,34,34,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
zero,False,WSJ,255,255,11,255,100,True,OK,,245
zoo,False,WSJ,27,27,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
able,False,arxiv,13778,500,11,500,100,True,OK,,420
abroad,False,arxiv,10,10,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
absurd,False,arxiv,43,43,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
abused,False,arxiv,15,15,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
abusive,False,arxiv,58,58,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
academics,False,arxiv,51,51,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
accompanied,False,arxiv,216,216,11,216,100,True,OK,,211
accomplished,False,arxiv,419,419,11,419,100,True,OK,,417
accustomed,False,arxiv,17,17,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
acted,False,arxiv,89,89,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
actively,False,arxiv,485,485,11,485,100,True,OK,,477
activism,False,arxiv,37,37,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
adapt,False,arxiv,1946,500,11,500,100,True,OK,,481
add,False,arxiv,4741,500,11,500,100,True,OK,,460
added,False,arxiv,4614,500,11,500,100,True,OK,,486
adjust,False,arxiv,856,500,11,500,100,True,OK,,485
adjusting,False,arxiv,515,500,11,500,100,True,OK,,488
admissions,False,arxiv,40,40,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
adults,False,arxiv,222,222,11,222,100,True,OK,,213
advanced,False,arxiv,1859,500,11,500,100,True,OK,,482
advantages,False,arxiv,2049,500,11,500,100,True,OK,,494
advertisements,False,arxiv,69,69,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
advisory,False,arxiv,43,43,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
affect,False,arxiv,1696,500,11,500,100,True,OK,,483
affordable,False,arxiv,80,80,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
africa,False,arxiv,160,160,11,160,100,True,OK,,146
after,False,arxiv,17019,500,11,500,100,True,OK,,477
age,False,arxiv,2373,500,11,500,100,True,OK,,439
ages,False,arxiv,473,473,11,473,100,True,OK,,457
aggressive,False,arxiv,251,251,11,251,100,True,OK,,236
aging,False,arxiv,188,188,11,188,100,True,OK,,178
agree,False,arxiv,901,500,11,500,100,True,OK,,461
agreement,False,arxiv,1515,500,11,500,100,True,OK,,442
agreements,False,arxiv,164,164,11,164,100,True,OK,,158
aircraft,False,arxiv,516,500,11,500,100,True,OK,,416
alert,False,arxiv,512,500,11,500,100,True,OK,,376
all,False,arxiv,79894,500,11,500,100,True,OK,,455
alliance,False,arxiv,43,43,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
allow,False,arxiv,5496,500,11,500,100,True,OK,,493
allowed,False,arxiv,2239,500,11,500,100,True,OK,,484
allows,False,arxiv,8142,500,11,500,100,True,OK,,494
almost,False,arxiv,3409,500,11,500,100,True,OK,,490
alone,False,arxiv,1381,500,11,500,100,True,OK,,490
along,False,arxiv,6058,500,11,500,100,True,OK,,484
alongside,False,arxiv,337,337,11,337,100,True,OK,,331
altman,False,arxiv,23,23,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
aluminum,False,arxiv,16,16,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
america,False,arxiv,182,182,11,182,100,True,OK,,159
amount,False,arxiv,5734,500,11,500,100,True,OK,,480
amounts,False,arxiv,1390,500,11,500,100,True,OK,,488
analyzed,False,arxiv,1651,500,11,500,100,True,OK,,491
andrew,False,arxiv,140,140,11,140,100,True,OK,,135
animal,False,arxiv,520,500,11,500,100,True,OK,,432
announced,False,arxiv,87,87,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
answer,False,arxiv,6646,500,11,500,100,True,OK,,452
antitrust,False,arxiv,74,74,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
any,False,arxiv,33680,500,11,500,100,True,OK,,470
anywhere,False,arxiv,194,194,11,194,100,True,OK,,188
appearances,False,arxiv,98,98,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
applicants,False,arxiv,84,84,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
applying,False,arxiv,4952,500,11,500,100,True,OK,,485
approaches,False,arxiv,12899,500,11,500,100,True,OK,,486
apps,False,arxiv,719,500,11,500,100,True,OK,,414
arabia,False,arxiv,26,26,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
area,False,arxiv,5325,500,11,500,100,True,OK,,470
argentina,False,arxiv,26,26,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
arms,False,arxiv,683,500,11,500,100,True,OK,,449
around,False,arxiv,4744,500,11,500,100,True,OK,,484
arsenal,False,arxiv,13,13,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
article,False,arxiv,2914,500,11,500,100,True,OK,,467
aside,False,arxiv,295,295,11,295,100,True,OK,,294
ask,False,arxiv,1482,500,11,500,100,True,OK,,475
asking,False,arxiv,622,500,11,500,100,True,OK,,473
asks,False,arxiv,458,458,11,458,100,True,OK,,447
assess,False,arxiv,1954,500,11,500,100,True,OK,,499
assignments,False,arxiv,2033,500,11,500,100,True,OK,,465
assistance,False,arxiv,512,500,11,500,100,True,OK,,472
assistant,False,arxiv,405,405,11,405,100,True,OK,,372
associated,False,arxiv,8067,500,11,500,100,True,OK,,485
assumed,False,arxiv,2949,500,11,500,100,True,OK,,494
assuming,False,arxiv,2606,500,11,500,100,True,OK,,493
attention,False,arxiv,7433,500,11,500,100,True,OK,,428
attitudes,False,arxiv,152,152,11,152,100,True,OK,,146
attracted,False,arxiv,379,379,11,379,100,True,OK,,376
attractive,False,arxiv,491,491,11,491,100,True,OK,,483
augmented,False,arxiv,1566,500,11,500,100,True,OK,,468
austin,False,arxiv,108,108,11,108,100,True,OK,,85
author,False,arxiv,2037,500,11,500,100,True,OK,,476
auto,False,arxiv,606,500,11,500,100,True,OK,,449
automate,False,arxiv,305,305,11,305,100,True,OK,,298
autonomous,False,arxiv,2534,500,11,500,100,True,OK,,470
autor,False,arxiv,15,15,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
away,False,arxiv,1542,500,11,500,100,True,OK,,487
baked,False,arxiv,12,12,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
ban,False,arxiv,121,121,11,121,100,True,OK,,109
banned,False,arxiv,15,15,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
bar,False,arxiv,581,500,11,500,100,True,OK,,432
barely,False,arxiv,101,101,11,101,100,True,OK,,101
barrett,False,arxiv,55,55,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
barriers,False,arxiv,200,200,11,200,100,True,OK,,193
basic,False,arxiv,6404,500,11,500,100,True,OK,,480
bay,False,arxiv,108,108,11,108,100,True,OK,,101
bear,False,arxiv,351,351,11,351,100,True,OK,,337
beatles,False,arxiv,6,6,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
beginning,False,arxiv,1654,500,11,500,100,True,OK,,491
behalf,False,arxiv,82,82,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
behavior,False,arxiv,7963,500,11,500,100,True,OK,,469
behind,False,arxiv,1923,500,11,500,100,True,OK,,488
beijing,False,arxiv,399,399,11,399,100,True,OK,,247
belief,False,arxiv,7191,500,11,500,100,True,OK,,418
believe,False,arxiv,2306,500,11,500,100,True,OK,,492
belong,False,arxiv,1517,500,11,500,100,True,OK,,479
benefits,False,arxiv,716,500,11,500,100,True,OK,,488
bent,False,arxiv,13,13,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
beta,False,arxiv,469,469,11,469,100,True,OK,,355
beyond,False,arxiv,2747,500,11,500,100,True,OK,,493
biases,False,arxiv,1207,500,11,500,100,True,OK,,474
big,False,arxiv,2131,500,11,500,100,True,OK,,469
biggest,False,arxiv,270,270,11,270,100,True,OK,,266
billionaire,False,arxiv,1,1,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
biological,False,arxiv,1529,500,11,500,100,True,OK,,474
bit,False,arxiv,2100,500,11,500,100,True,OK,,406
black,False,arxiv,2095,500,11,500,100,True,OK,,468
blade,False,arxiv,70,70,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
blockchain,False,arxiv,574,500,11,500,100,True,OK,,447
board,False,arxiv,910,500,11,500,100,True,OK,,456
boards,False,arxiv,156,156,11,156,100,True,OK,,138
boat,False,arxiv,46,46,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
bodies,False,arxiv,499,499,11,499,100,True,OK,,466
body,False,arxiv,3155,500,11,500,100,True,OK,,436
borrow,False,arxiv,94,94,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
boss,False,arxiv,49,49,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
bought,False,arxiv,76,76,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
breaking,False,arxiv,631,500,11,500,100,True,OK,,464
breakthrough,False,arxiv,143,143,11,143,100,True,OK,,142
bright,False,arxiv,167,167,11,167,100,True,OK,,160
bring,False,arxiv,857,500,11,500,100,True,OK,,495
brings,False,arxiv,589,500,11,500,100,True,OK,,492
broadcasting,False,arxiv,85,85,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
broadly,False,arxiv,514,500,11,500,100,True,OK,,498
broken,False,arxiv,529,500,11,500,100,True,OK,,475
brother,False,arxiv,81,81,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
brought,False,arxiv,490,490,11,490,100,True,OK,,486
brown,False,arxiv,563,500,11,500,100,True,OK,,454
browsers,False,arxiv,43,43,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
brutal,False,arxiv,8,8,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
brynjolfsson,False,arxiv,20,20,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
built,False,arxiv,2900,500,11,500,100,True,OK,,485
bullying,False,arxiv,24,24,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
bureaucracy,False,arxiv,9,9,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
businesses,False,arxiv,158,158,11,158,100,True,OK,,154
buyers,False,arxiv,390,390,11,390,100,True,OK,,319
buzzfeed,False,arxiv,1,1,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
cabinet,False,arxiv,62,62,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
cables,False,arxiv,22,22,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
calculations,False,arxiv,873,500,11,500,100,True,OK,,479
calendar,False,arxiv,53,53,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
call,False,arxiv,4771,500,11,500,100,True,OK,,472
calls,False,arxiv,1583,500,11,500,100,True,OK,,465
came,False,arxiv,389,389,11,389,100,True,OK,,382
cameras,False,arxiv,667,500,11,500,100,True,OK,,463
candidate,False,arxiv,4787,500,11,500,100,True,OK,,456
cap,False,arxiv,491,491,11,491,100,True,OK,,446
capitalist,False,arxiv,7,7,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
captured,False,arxiv,1755,500,11,500,100,True,OK,,486
capturing,False,arxiv,1120,500,11,500,100,True,OK,,490
cards,False,arxiv,476,476,11,476,100,True,OK,,403
careful,False,arxiv,526,500,11,500,100,True,OK,,499
caregivers,False,arxiv,57,57,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
cargo,False,arxiv,60,60,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
carnegie,False,arxiv,236,236,11,236,100,True,OK,,218
carries,False,arxiv,286,286,11,286,100,True,OK,,278
cars,False,arxiv,712,500,11,500,100,True,OK,,455
cases,False,arxiv,12402,500,11,500,100,True,OK,,471
causing,False,arxiv,563,500,11,500,100,True,OK,,490
censor,False,arxiv,9,9,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
censorship,False,arxiv,22,22,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
certain,False,arxiv,7685,500,11,500,100,True,OK,,474
certainly,False,arxiv,656,500,11,500,100,True,OK,,489
ces,False,arxiv,1147,500,11,500,100,True,OK,,157
chairs,False,arxiv,100,100,11,100,100,True,OK,,91
challenges,False,arxiv,4328,500,11,500,100,True,OK,,485
charitable,False,arxiv,10,10,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
charts,False,arxiv,132,132,11,132,100,True,OK,,125
chase,False,arxiv,282,282,11,282,100,True,OK,,240
chasing,False,arxiv,27,27,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
checks,False,arxiv,829,500,11,500,100,True,OK,,480
chess,False,arxiv,374,374,11,374,100,True,OK,,332
choices,False,arxiv,2263,500,11,500,100,True,OK,,485
choose,False,arxiv,5263,500,11,500,100,True,OK,,488
choosing,False,arxiv,2108,500,11,500,100,True,OK,,476
chose,False,arxiv,954,500,11,500,100,True,OK,,493
claim,False,arxiv,2342,500,11,500,100,True,OK,,468
class,False,arxiv,14519,500,11,500,100,True,OK,,423
classes,False,arxiv,8208,500,11,500,100,True,OK,,446
clear,False,arxiv,4062,500,11,500,100,True,OK,,482
clearly,False,arxiv,4245,500,11,500,100,True,OK,,496
click,False,arxiv,534,500,11,500,100,True,OK,,444
clips,False,arxiv,441,441,11,441,100,True,OK,,379
close,False,arxiv,4743,500,11,500,100,True,OK,,473
co-workers,False,arxiv,45,45,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
cohen,False,arxiv,417,417,11,417,100,True,OK,,387
coherent,False,arxiv,1325,500,11,500,100,True,OK,,457
cold,False,arxiv,359,359,11,359,100,True,OK,,296
collaborating,False,arxiv,102,102,11,102,100,True,OK,,100
colleges,False,arxiv,30,30,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
column,False,arxiv,3372,500,11,500,100,True,OK,,435
combat,False,arxiv,181,181,11,181,100,True,OK,,175
combine,False,arxiv,2265,500,11,500,100,True,OK,,491
comes,False,arxiv,2323,500,11,500,100,True,OK,,492
comfortable,False,arxiv,108,108,11,108,100,True,OK,,105
coming,False,arxiv,744,500,11,500,100,True,OK,,491
commands,False,arxiv,519,500,11,500,100,True,OK,,468
commercial,False,arxiv,844,500,11,500,100,True,OK,,478
common,False,arxiv,8519,500,11,500,100,True,OK,,482
commonplace,False,arxiv,49,49,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
communication,False,arxiv,5288,500,11,500,100,True,OK,,449
competing,False,arxiv,607,500,11,500,100,True,OK,,471
competition,False,arxiv,1411,500,11,500,100,True,OK,,474
complaint,False,arxiv,32,32,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
complete,False,arxiv,8366,500,11,500,100,True,OK,,469
complexity,False,arxiv,11157,500,11,500,100,True,OK,,461
complicated,False,arxiv,1209,500,11,500,100,True,OK,,494
composition,False,arxiv,2556,500,11,500,100,True,OK,,442
computational,False,arxiv,9063,500,11,500,100,True,OK,,483
computers,False,arxiv,888,500,11,500,100,True,OK,,482
concept,False,arxiv,9001,500,11,500,100,True,OK,,426
concern,False,arxiv,838,500,11,500,100,True,OK,,487
concerns,False,arxiv,1334,500,11,500,100,True,OK,,484
concessions,False,arxiv,7,7,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
concluded,False,arxiv,432,432,11,432,100,True,OK,,427
conclusions,False,arxiv,2572,500,11,500,100,True,OK,,488
conduct,False,arxiv,1874,500,11,500,100,True,OK,,488
conference,False,arxiv,2282,500,11,500,100,True,OK,,477
confident,False,arxiv,125,125,11,125,100,True,OK,,114
connected,False,arxiv,5161,500,11,500,100,True,OK,,463
connects,False,arxiv,400,400,11,400,100,True,OK,,386
consideration,False,arxiv,1625,500,11,500,100,True,OK,,494
considered,False,arxiv,10574,500,11,500,100,True,OK,,490
constantly,False,arxiv,353,353,11,353,100,True,OK,,351
constructed,False,arxiv,3597,500,11,500,100,True,OK,,487
consumption,False,arxiv,1933,500,11,500,100,True,OK,,474
contact,False,arxiv,572,500,11,500,100,True,OK,,438
contain,False,arxiv,5111,500,11,500,100,True,OK,,488
contained,False,arxiv,1864,500,11,500,100,True,OK,,485
contract,False,arxiv,566,500,11,500,100,True,OK,,450
contrast,False,arxiv,4991,500,11,500,100,True,OK,,498
contributed,False,arxiv,475,475,11,475,100,True,OK,,466
contribution,False,arxiv,2688,500,11,500,100,True,OK,,487
conversations,False,arxiv,688,500,11,500,100,True,OK,,464
convicted,False,arxiv,18,18,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
cooper,False,arxiv,280,280,11,280,100,True,OK,,267
copyright,False,arxiv,538,500,11,500,100,True,OK,,496
counter,False,arxiv,687,500,11,500,100,True,OK,,461
cracking,False,arxiv,17,17,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
crash,False,arxiv,103,103,11,103,100,True,OK,,98
creating,False,arxiv,1943,500,11,500,100,True,OK,,494
credibility,False,arxiv,239,239,11,239,100,True,OK,,226
crime,False,arxiv,361,361,11,361,100,True,OK,,297
criminal,False,arxiv,167,167,11,167,100,True,OK,,154
critique,False,arxiv,70,70,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
crowd,False,arxiv,701,500,11,500,100,True,OK,,451
crowds,False,arxiv,97,97,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
cruise,False,arxiv,32,32,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
cryptocurrencies,False,arxiv,21,21,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
ct,False,arxiv,1746,500,11,500,100,True,OK,,347
cure,False,arxiv,49,49,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
curiosity,False,arxiv,508,500,11,500,100,True,OK,,424
currency,False,arxiv,122,122,11,122,100,True,OK,,109
da,False,arxiv,1881,500,11,500,100,True,OK,,389
danger,False,arxiv,603,500,11,500,100,True,OK,,453
databases,False,arxiv,1385,500,11,500,100,True,OK,,463
daunting,False,arxiv,48,48,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
davis,False,arxiv,267,267,11,267,100,True,OK,,233
days,False,arxiv,1245,500,11,500,100,True,OK,,436
dealing,False,arxiv,1379,500,11,500,100,True,OK,,492
dean,False,arxiv,214,214,11,214,100,True,OK,,206
debut,False,arxiv,8,8,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
decided,False,arxiv,886,500,11,500,100,True,OK,,489
declaration,False,arxiv,159,159,11,159,100,True,OK,,139
dedicated,False,arxiv,737,500,11,500,100,True,OK,,492
deeper,False,arxiv,981,500,11,500,100,True,OK,,485
deepfakes,False,arxiv,32,32,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
deepmind,False,arxiv,190,190,11,190,100,True,OK,,177
defense,False,arxiv,748,500,11,500,100,True,OK,,455
del,False,arxiv,2327,500,11,500,100,True,OK,,416
deliberately,False,arxiv,157,157,11,157,100,True,OK,,157
delivering,False,arxiv,184,184,11,184,100,True,OK,,175
demonstrated,False,arxiv,2755,500,11,500,100,True,OK,,496
deny,False,arxiv,54,54,11,0,100,False,BELOW_MINIMUM,BELOW_MINIMUM,0
departments,False,arxiv,148,148,11,148,100,True,OK,,139
depend,False,arxiv,2622,500,11,500,100,True,OK,,488
depending,False,arxiv,2799,500,11,500,100,True,OK,,493
describes,False,arxiv,2664,500,11,500,100,True,OK,,489
design,False,arxiv,11344,500,11,500,100,True,OK,,458
designed,False,arxiv,5328,500,11,500,100,True,OK,,497
designers,False,arxiv,549,500,11,500,100,True,OK,,476
designing,False,arxiv,1317,500,11,500,100,True,OK,,495
desire,False,arxiv,415,415,11,415,100,True,OK,,376
